fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
"2018-04-21,3195,""MADRID, RETIRO"",MADRID,667,""15,7"",""0,0"",""11,6"",06:50,""19,8"",15:30,03,""2,5"",""9,2"",12:30,""943,1"",00,""939,5"",19"
"2018-04-22,3195,""MADRID, RETIRO"",MADRID,667,""18,0"",Ip,""13,0"",02:20,""22,9"",14:10,10,""1,9"",""7,8"",15:30,""941,2"",00,""937,0"",16"
"2018-04-23,3195,""MADRID, RETIRO"",MADRID,667,""19,4"",""0,0"",""14,4"",07:00,""24,3"",15:40,08,""2,5"",""9,2"",12:00,""942,0"",08,""940,5"",17"
"2018-04-24,3195,""MADRID, RETIRO"",MADRID,667,""20,5"",""0,0"",""14,6"",05:30,""26,4"",15:20,10,""1,4"",""7,8"",15:10,""941,4"",04,""939,1"",18"
"2018-04-25,3195,""MADRID, RETIRO"",MADRID,667,""20,8"",""0,0"",""13,1"",04:50,""28,5"",Varias,04,""2,2"",""10,8"",17:50,""941,6"",24,""937,2"",Varias"
"2018-04-26,3195,""MADRID, RETIRO"",MADRID,667,""20,2"",""0,0"",""14,0"",05:30,""26,5"",14:20,22,""2,5"",""8,3"",16:40,""941,6"",00,""937,1"",19"
"2018-04-27,3195,""MADRID, RETIRO"",MADRID,667,""19,4"",""0,0"",""14,3"",05:50,""24,4"",13:50,26,""2,5"",""10,3"",21:20,""937,2"",00,""933,9"",21"
"2018-04-28,3195,""MADRID, RETIRO"",MADRID,667,""14,4"",""6,2"",""10,2"",23:59,""18,7"",13:30,22,""3,6"",""11,9"",15:40,""935,1"",07,""930,1"",24"
"2018-04-29,3195,""MADRID, RETIRO"",MADRID,667,""8,3"",""3,8"",""4,0"",06:30,""12,6"",14:10,24,""4,4"",""14,4"",13:40,""937,0"",24,""928,3"",04"
"2018-04-30,3195,""MADRID, RETIRO"",MADRID,667,""8,2"",""2,5"",""4,0"",06:00,""12,5"",11:50,31,""0,8"",""7,8"",12:00,""938,2"",24,""936,2"",16"
"2018-05-01,3195,""MADRID, RETIRO"",MADRID,667,""10,7"",""0,0"",""5,5"",05:00,""15,9"",15:50,08,""0,8"",""6,7"",08:20,""938,9"",11,""936,2"",18"
"2018-05-02,3195,""MADRID, RETIRO"",MADRID,667,""12,1"",""0,0"",""6,4"",05:30,""17,8"",13:30,26,""1,4"",""8,3"",11:30,""938,5"",24,""936,4"",05"
"2018-05-03,3195,""MADRID, RETIRO"",MADRID,667,""14,4"",""0,0"",""9,3"",04:20,""19,4"",14:30,02,""1,9"",""11,4"",21:20,""938,5"",00,""935,7"",15"
"2018-05-04,3195,""MADRID, RETIRO"",MADRID,667,""14,0"",""0,0"",""7,5"",05:30,""20,5"",16:00,04,""2,2"",""11,1"",07:00,""938,8"",24,""936,3"",Varias"
"2018-05-05,3195,""MADRID, RETIRO"",MADRID,667,""17,1"",Ip,""9,9"",05:50,""24,3"",14:40,12,""1,7"",""13,3"",21:00,""940,9"",24,""937,2"",Varias"
"2018-05-06,3195,""MADRID, RETIRO"",MADRID,667,""18,4"",""1,5"",""12,8"",04:50,""24,0"",14:50,08,""1,7"",""12,8"",21:00,""942,1"",09,""937,6"",18"
"2018-05-07,3195,""MADRID, RETIRO"",MADRID,667,""17,6"",""13,5"",""12,4"",Varias,""22,7"",15:15,09,""1,4"",""16,7"",19:00,""940,6"",10,""936,4"",17"
"2018-05-08,3195,""MADRID, RETIRO"",MADRID,667,""18,8"",""0,2"",""12,5"",05:30,""25,2"",13:40,08,""1,1"",""7,8"",14:40,""937,1"",10,""933,9"",17"
"2018-05-09,3195,""MADRID, RETIRO"",MADRID,667,""19,1"",""0,0"",""13,2"",05:30,""25,0"",13:50,31,""1,9"",""7,8"",19:10,""935,6"",00,""933,2"",17"
"2018-05-10,3195,""MADRID, RETIRO"",MADRID,667,""18,7"",""0,0"",""13,5"",06:20,""23,9"",14:10,03,""2,5"",""10,3"",07:10,""939,5"",24,""934,8"",00"
"2018-05-11,3195,""MADRID, RETIRO"",MADRID,667,""19,2"",""0,0"",""13,3"",06:00,""25,1"",14:50,26,""2,2"",""8,6"",20:00,""941,2"",10,""938,0"",18"
